      3015.77     0.531429
      3059.94     0.529524
      3082.02     0.544762
      3104.10     0.525714
      3132.49     0.520000
      3160.88     0.525714
      3227.13     0.527619
      3252.37     0.512381
      3299.68     0.520000
      3356.47     0.537143
      3391.17     0.521905
      3425.87     0.518095
      3438.49     0.533333
      3447.95     0.521905
      3485.80     0.521905
      3514.20     0.512381
      3548.90     0.508571
      3567.82     0.529524
      3577.29     0.542857
      3593.06     0.516191
      3602.52     0.523810
      3621.45     0.512381
      3637.22     0.516191
      3656.15     0.506667
      3712.93     0.521905
      3744.48     0.546667
      3776.03     0.521905
      3826.50     0.579048
      3845.43     0.542857
      3864.35     0.548571
      3902.21     0.531429
      3933.75     0.607619
      3946.37     0.552381
      3958.99     0.598095
      3984.23     0.525714
      3996.85     0.533333
      4018.93     0.514286
      4044.16     0.540952
      4138.80     0.560000
      4201.89     0.556190
      4223.97     0.569524
      4274.45     0.580952
      4299.68     0.598095
      4312.30     0.611429
      4321.77     0.579048
      4362.78     0.563810
      4384.86     0.586667
      4410.09     0.518095
      4432.18     0.571429
      4460.57     0.588571
      4536.28     0.588571
      4574.13     0.579048
      4593.06     0.561905
      4615.14     0.592381
      4643.53     0.605714
      4738.17     0.611429
      4772.87     0.603810
      4794.95     0.577143
      4823.34     0.542857
      4845.43     0.514286
      4858.04     0.447619
      4886.44     0.615238
      4921.14     0.630476
      4949.53     0.617143
      4974.76     0.628571
      5012.62     0.619048
      5047.32     0.603810
      5104.10     0.521905
      5138.80     0.624762
      5164.04     0.641905
      5192.43     0.617143
      5223.97     0.586667
      5271.29     0.619048
      5305.99     0.603810
      5347.00     0.542857
      5438.49     0.304762
      5485.80     0.560000
      5504.73     0.613333
      5536.28     0.613333
      5570.98     0.586667
      5611.99     0.601905
      5643.53     0.588571
      5719.24     0.483810
      5769.72     0.403810
      5794.95     0.436190
      5829.65     0.558095
      5858.04     0.594286
      5895.90     0.588571
      5955.84     0.428571
      5977.92     0.419048
      5993.69     0.434286
      6008.37     0.478431
      6037.66     0.529412
      6071.13     0.476471
      6087.87     0.400000
      6104.60     0.384314
      6125.52     0.284314
      6146.44     0.198039
      6171.55     0.186275
      6192.47     0.141176
      6205.02     0.141176
      6276.15     0.407843
      6292.89     0.478431
      6313.81     0.503922
      6330.54     0.507843
      6380.75     0.478431
      6430.96     0.415686
      6476.99     0.427451
      6510.46     0.386275
      6539.75     0.354902
      6602.51     0.290196
      6644.35     0.258824
      6682.01     0.225490
      6748.95     0.364706
      6778.24     0.447059
      6799.16     0.421569
      6836.82     0.307843
      6903.77     0.374510
      6928.87     0.380392
      6970.71     0.274510
      6991.63     0.239216
      7029.29     0.143137
      7050.21     0.150980
      7083.68     0.213726
      7108.79     0.252941
      7142.26     0.260784
      7163.18     0.196078
      7167.36     0.139216
      7192.47    0.0764706
      7221.76    0.0588235
      7276.15    0.0450980
      7359.83    0.0803922
      7384.94     0.131373
      7414.23     0.221569
      7443.51     0.319608
      7464.43     0.329412
      7531.38     0.339216
      7560.67     0.323529
      7594.14     0.272549
      7627.61     0.201961
      7648.54     0.184314
      7702.93     0.172549
      7732.22     0.154902
      7740.59     0.127451
      7761.51     0.115686
      7803.35    0.0666667
      7824.27    0.0490196
      7853.56    0.0588235
      7891.21    0.0647059
      7916.32    0.0588235
      7949.79    0.0411765
      8020.92    0.0509804
      8092.05    0.0803922
      8171.55     0.145098
      8196.65     0.190196
      8230.13     0.209804
      8238.49     0.201961
      8259.41     0.194118
      8301.25     0.254902
      8322.18     0.270588
      8351.46     0.160784
      8376.57    0.0666667
      8405.86    0.0392157
      8447.70    0.0549020
      8464.43    0.0784314
      8489.54    0.0901961
      8510.46    0.0803922
      8535.56    0.0549020
      8556.49    0.0333333
      8631.80    0.0196078
      8719.67    0.0235294
      8765.69    0.0254902
      8820.08    0.0137255
      8903.77   0.00980392
      9033.47    0.0137255
      9112.97    0.0294118
      9171.55    0.0352941
      9259.41     0.117647
      9334.73     0.223529
      9351.46     0.270588
      9401.67     0.280392
      9430.96     0.215686
      9456.07     0.154902
      9485.36     0.100000
      9510.46    0.0960784
      9560.67    0.0764706
      9598.33    0.0470588
      9631.80    0.0137255
      9719.67   0.00784314
      9820.08   0.00980392
      9887.03   0.00588235
      9970.71   0.00588235
